area_sqft,num_floors,project_type,location_zone,foundation_type,wall_material,roof_type,has_basement,has_parking,quality_grade,soil_type,distance_to_city_center,total_cost
29135.37915735184,7,infrastructure,rural,basement,glass,gable,0,1,luxury,loamy,88.16853172285465,11859593.774377484
34824.3953387873,10,commercial,urban,pile,wood,gable,0,0,premium,rocky,62.82186666065934,11601270.63742031
35180.269071525356,16,infrastructure,rural,basement,brick,hip,0,1,economy,clay,21.483149900602626,3994732.98663656
37796.86947765004,8,infrastructure,urban,slab,steel,mansard,0,0,premium,rocky,29.680292128510466,16438793.502617395
43706.541367500395,9,commercial,urban,pile,wood,hip,0,1,economy,clay,97.6025085680905,5419161.76659737
25247.970102257026,4,infrastructure,suburban,crawl_space,wood,flat,0,0,standard,rocky,5.284887758839574,3287304.273703884
36647.334881713774,8,commercial,suburban,crawl_space,wood,hip,1,0,standard,rocky,99.43383284644041,6468597.767868045
31149.050400608918,7,industrial,rural,basement,brick,hip,0,0,premium,loamy,90.58576921967637,6668629.469187789
9738.677019985287,15,infrastructure,rural,slab,brick,mansard,1,0,economy,clay,67.84832717871814,1231397.1642627649
1771.6374210357044,3,commercial,rural,pile,wood,flat,0,0,luxury,rocky,94.32023529011201,436705.756500144
14584.79859100822,17,infrastructure,urban,basement,wood,gable,0,1,standard,clay,15.246784735528529,4058506.397651702
22430.16846371216,11,residential,rural,slab,concrete,gable,0,0,standard,loamy,94.25893605297642,3449410.9384990656
31046.744249218485,9,commercial,urban,slab,steel,flat,0,1,premium,rocky,21.25750835806365,13700146.060402798
42572.98685990867,5,residential,urban,pile,glass,hip,0,1,premium,sandy,54.621292653549816,15299811.104877563
10214.1629769552,10,infrastructure,urban,crawl_space,glass,mansard,1,1,luxury,sandy,48.876171468222516,7753301.927443922
6714.714599974616,15,infrastructure,urban,crawl_space,glass,mansard,0,1,premium,sandy,51.245809872666904,3542623.335301572
48192.257399979215,14,industrial,urban,slab,brick,flat,1,1,luxury,clay,26.737976128886597,31668421.125119776
5848.205689132152,4,commercial,suburban,crawl_space,brick,flat,0,0,economy,loamy,78.06386939808472,507333.82924779446
24185.307970305865,2,residential,urban,slab,concrete,hip,0,0,luxury,clay,74.25833008237555,11356096.688573088
29485.404575268443,12,industrial,urban,slab,brick,mansard,1,1,economy,clay,95.39651323276708,5185827.449500461
27298.033834918195,1,infrastructure,suburban,slab,wood,flat,0,1,standard,sandy,50.699102790678566,3386720.194792914
4758.591773130688,5,infrastructure,suburban,crawl_space,steel,hip,0,0,premium,loamy,54.809206635625905,1323182.4931552939
3322.8322431791585,6,industrial,suburban,basement,steel,hip,0,1,standard,rocky,90.33729091938146,590599.6769587083
5721.429659321266,11,residential,rural,crawl_space,steel,flat,0,0,luxury,clay,91.94396230406275,2514302.879807443
29486.590351694318,8,infrastructure,rural,basement,steel,mansard,0,0,luxury,sandy,64.9536686073404,11195557.283339316
27445.071937898894,7,infrastructure,urban,crawl_space,glass,gable,0,1,luxury,clay,82.03950879420458,17594792.28801744
12070.16920581884,4,commercial,urban,pile,glass,hip,0,0,economy,clay,50.51397079931971,1925024.805153195
32069.820021356783,6,industrial,urban,pile,wood,gable,0,0,standard,loamy,38.819553011827665,6058364.315847491
41093.34135175464,16,infrastructure,urban,crawl_space,concrete,hip,1,0,standard,rocky,86.40683294461647,13683368.099809205
2558.1585124063913,15,residential,suburban,pile,brick,mansard,0,0,luxury,clay,77.72719548861315,1458313.186021042
25157.432205628098,14,commercial,rural,pile,brick,gable,1,0,premium,clay,24.24115939930275,6814513.857787757
34620.865399083166,12,industrial,suburban,pile,glass,flat,0,0,standard,rocky,4.764512387252773,9122387.552432243
12989.44038994951,12,residential,rural,pile,steel,hip,1,0,premium,loamy,56.55998303620058,4067796.9212517953
15734.659812010881,16,infrastructure,suburban,basement,wood,flat,1,0,standard,clay,84.16165213769719,3619239.8549536793
30875.0761979745,15,industrial,urban,slab,concrete,flat,0,0,luxury,loamy,24.720146485766826,21782774.82084769
44947.79702546498,13,industrial,rural,basement,glass,mansard,1,0,luxury,loamy,76.73953844389303,25425168.21965533
40591.258804993515,11,residential,urban,slab,wood,flat,0,0,standard,clay,41.40072340631002,8919197.61628045
29364.945845429385,17,industrial,rural,slab,wood,hip,0,1,economy,rocky,33.57085433877268,3184922.0887209224
36645.975028983834,15,residential,rural,crawl_space,glass,flat,0,1,economy,clay,17.28163011361915,4722651.834749369
18558.712275286034,14,infrastructure,urban,crawl_space,wood,flat,1,1,standard,clay,93.42935968524299,5263863.609553588
32227.793640888507,10,commercial,urban,crawl_space,steel,hip,1,1,luxury,sandy,22.56980330646351,22582919.587195016
23575.98876081407,12,residential,urban,crawl_space,wood,flat,0,0,standard,rocky,27.918863912290025,5702407.166400581
9901.838754649265,16,commercial,suburban,crawl_space,concrete,mansard,0,1,premium,sandy,33.148783708907956,3848488.409341695
35236.04455692423,15,industrial,rural,basement,wood,hip,0,0,luxury,rocky,28.466191288622856,13315224.689861905
28044.99954876669,10,residential,rural,basement,brick,mansard,0,0,economy,clay,16.2905610611885,2553152.302610526
18251.768306702776,4,infrastructure,rural,pile,wood,flat,0,0,economy,loamy,35.44500635131026,1166021.8867674973
45611.28990889222,9,residential,urban,basement,glass,gable,0,1,standard,sandy,47.17727973448874,13023378.173795894
1536.2388324232968,9,residential,rural,basement,brick,mansard,0,1,premium,sandy,55.17725133044562,345650.82345995714
16130.770986850053,11,residential,rural,crawl_space,glass,mansard,1,1,luxury,sandy,15.649960197523816,8053387.38383849
3315.6291899935045,11,commercial,urban,pile,concrete,flat,0,0,economy,sandy,77.9413766196322,491794.82852452877
38443.10215297055,7,commercial,urban,basement,steel,gable,1,1,standard,rocky,31.15294023350209,10580713.069699239
35254.318978632735,10,industrial,rural,basement,concrete,hip,0,0,standard,loamy,91.79486663760714,5492594.295072494
16901.934827447694,4,industrial,suburban,pile,brick,gable,1,1,luxury,loamy,32.95524349955016,6882642.336033861
33945.31365925012,5,industrial,urban,slab,steel,hip,0,1,standard,clay,86.28788782275656,8399476.225606775
20098.892696699517,5,industrial,suburban,crawl_space,wood,flat,0,1,standard,clay,35.25325759777842,2926380.4010919556
37934.562675410496,11,residential,suburban,basement,brick,gable,1,0,standard,sandy,50.58327874811136,8406501.363085547
22982.09130546695,9,commercial,suburban,basement,steel,flat,1,1,economy,clay,37.23546909570087,3533099.0230969214
20907.846527667443,16,commercial,suburban,pile,glass,mansard,0,0,economy,clay,38.7095314561826,3696305.2926621647
46769.1308166709,9,commercial,urban,basement,steel,gable,0,0,premium,rocky,61.858220369070196,21042456.265405346
12918.51544458966,4,commercial,rural,crawl_space,glass,hip,0,1,luxury,clay,69.29285947609947,5098415.276037413
6462.143329829989,2,industrial,rural,basement,glass,mansard,0,0,luxury,clay,87.04735214963864,2019428.7213759194
29434.88410634318,14,residential,urban,slab,steel,hip,0,0,luxury,clay,56.90525422217907,23307890.735630397
48481.429708066855,3,commercial,urban,crawl_space,concrete,mansard,0,1,luxury,loamy,21.684415248901356,21864630.5374264
19203.04107949574,18,infrastructure,suburban,slab,concrete,hip,0,1,standard,loamy,98.95800967464425,4984092.285335573
3570.8197996246854,6,residential,suburban,pile,glass,hip,0,0,luxury,clay,68.3773438456945,1846934.1500135458
17295.610731823588,11,infrastructure,urban,crawl_space,brick,flat,0,0,premium,sandy,37.47522074141559,7152494.031267522
25543.616888818142,18,residential,rural,basement,steel,mansard,1,1,luxury,loamy,96.82044748944163,14630796.24770993
8515.188828294578,12,residential,suburban,crawl_space,brick,flat,0,0,luxury,rocky,95.8473500816468,4173415.2085010055
33076.05979379636,5,residential,urban,crawl_space,concrete,flat,0,1,standard,rocky,7.9539221397347255,6665322.733360731
49888.59475600493,9,infrastructure,urban,crawl_space,brick,flat,0,1,standard,rocky,1.9825662874429106,11106526.87673894
22861.10406108147,18,commercial,urban,slab,wood,flat,0,1,standard,clay,4.445659843011873,6429105.304692619
18059.063558145524,19,commercial,suburban,pile,wood,hip,0,0,premium,sandy,68.53144228909413,6490385.133787748
20334.8562583061,3,infrastructure,urban,crawl_space,concrete,flat,0,0,standard,rocky,71.08790854949284,4113701.290781243
6199.735830562457,9,commercial,rural,basement,brick,flat,1,1,luxury,sandy,72.40277754922174,2453397.504267692
44222.04327059808,4,industrial,urban,crawl_space,steel,flat,1,1,premium,rocky,63.02393878335505,16658065.922831725
21033.86994830692,17,commercial,suburban,crawl_space,concrete,hip,1,1,economy,sandy,28.549131542405238,3337080.754773833
19670.083365529645,17,industrial,rural,pile,wood,mansard,0,0,standard,clay,16.712890639149048,3151932.602774179
33154.66851005848,2,industrial,rural,basement,concrete,hip,0,0,premium,clay,92.78583165276598,5790761.660466991
22380.654336090614,9,industrial,urban,basement,brick,hip,1,0,economy,rocky,91.31401686959603,3399358.473717819
32587.55670598838,9,infrastructure,urban,slab,brick,hip,0,1,standard,rocky,24.248610108337974,7331466.113397723
3541.5913614739816,5,commercial,rural,basement,brick,mansard,0,1,economy,loamy,16.793713585755967,270208.3589079711
40779.305514250256,15,commercial,urban,basement,glass,flat,0,0,standard,rocky,37.53409920986305,13519224.22157886
47054.945667530425,15,infrastructure,suburban,basement,brick,flat,1,1,premium,loamy,4.840662353198799,16906342.53745515
32613.886614889605,3,infrastructure,rural,crawl_space,wood,mansard,0,1,standard,loamy,16.2139118924303,3310988.2309819832
47751.01347851113,19,commercial,urban,slab,wood,mansard,0,1,standard,clay,38.02989978534731,13223963.006261803
7995.899561313183,3,infrastructure,rural,basement,glass,gable,1,0,premium,clay,23.874395730564558,1764571.9078879028
24132.10137927751,6,infrastructure,urban,basement,wood,flat,1,0,premium,loamy,73.68202645905399,7353569.916025576
30289.43333029964,4,industrial,urban,basement,wood,hip,0,0,luxury,rocky,90.49596318319479,13235773.08742779
29295.96404734874,13,infrastructure,suburban,crawl_space,concrete,hip,1,1,luxury,loamy,90.91401620983379,17408196.81393093
20372.35806490764,13,industrial,urban,crawl_space,brick,flat,0,1,premium,rocky,60.427779017924955,8141007.8328312645
17235.17826362994,11,residential,urban,slab,concrete,mansard,1,1,standard,clay,70.34897366927643,4476919.677522084
6777.789116245731,5,industrial,urban,pile,concrete,gable,0,0,economy,rocky,49.40314373698502,911446.8650948259
19891.25130283277,1,industrial,suburban,slab,wood,hip,0,1,premium,loamy,14.668771280689564,3437394.4321318157
8551.710347721513,9,infrastructure,urban,crawl_space,steel,gable,1,0,economy,rocky,63.50358297441957,1543577.0693445362
36851.100986364814,17,commercial,urban,basement,brick,hip,0,1,luxury,loamy,34.99538129838775,28960183.701608554
10837.131306982204,1,residential,urban,basement,steel,hip,0,0,luxury,rocky,0.5793505405566668,4800290.583954351
3398.9826115844257,3,residential,rural,slab,wood,flat,0,0,premium,loamy,57.495370584123876,496678.424056687
27842.123821953097,15,residential,suburban,basement,glass,hip,1,0,premium,clay,19.836879119400276,11459212.86927787
29963.871769610378,10,commercial,rural,crawl_space,concrete,gable,0,0,standard,loamy,88.65056363932665,4525371.956315525
43659.696533385024,8,residential,suburban,slab,wood,gable,0,0,luxury,clay,93.39447232273587,16069148.652405644
29060.58981467525,12,residential,suburban,pile,wood,flat,0,0,luxury,loamy,16.2173061352626,12588833.436194068
17601.302259310563,15,commercial,rural,crawl_space,steel,hip,0,0,premium,loamy,2.9412784557258043,5722048.085686396
40249.08813555287,9,residential,suburban,crawl_space,glass,gable,1,0,economy,sandy,0.4044434520026785,5781711.5711806165
27243.80521277734,10,infrastructure,suburban,basement,concrete,mansard,1,1,standard,sandy,91.30435553503408,5399445.709123566
4424.374089243991,9,infrastructure,rural,crawl_space,glass,flat,1,0,premium,sandy,15.201857316164869,1315551.4684446594
28509.60273550571,15,industrial,urban,crawl_space,glass,mansard,1,1,economy,sandy,43.5332440545882,6753380.35517196
45446.917998372286,1,industrial,suburban,pile,glass,gable,1,1,standard,rocky,5.716136648975878,8044178.575961879
20117.474962161916,2,industrial,rural,basement,brick,mansard,0,0,economy,clay,37.33458672436608,1347849.5453574902
15168.127194040104,19,infrastructure,suburban,crawl_space,glass,flat,0,0,standard,clay,78.54248976535482,4848203.509046509
7601.738122391993,14,infrastructure,rural,basement,wood,mansard,0,0,standard,sandy,40.666866373592256,1180077.4245566058
7996.553335800188,8,infrastructure,urban,crawl_space,brick,gable,0,1,standard,rocky,77.5580201527235,1808366.4082565312
21922.188474920036,6,industrial,suburban,pile,brick,mansard,0,1,luxury,loamy,68.88392243178939,8180405.762024292
29986.15129599571,12,industrial,urban,basement,glass,mansard,0,0,premium,loamy,51.730809279423305,16241858.235533973
4490.462555895287,15,industrial,urban,basement,wood,mansard,1,0,luxury,clay,73.77098108371489,2789297.220816485
47008.645156745704,14,industrial,rural,pile,concrete,hip,0,1,luxury,clay,87.91139942489892,22074830.239350658
37879.1140635372,1,industrial,suburban,slab,glass,gable,0,0,standard,rocky,79.30114474963383,6020613.2692688415
29537.883955041303,11,industrial,suburban,crawl_space,brick,mansard,0,1,premium,loamy,69.17299277936898,9120265.14401089
41507.714211480044,3,infrastructure,suburban,crawl_space,concrete,gable,0,0,premium,rocky,70.18221955566466,9503977.796667676
4469.244462199607,19,commercial,suburban,slab,concrete,mansard,0,0,premium,loamy,16.109848363652546,1738471.9691226145
24103.524447789656,18,commercial,suburban,basement,brick,flat,0,0,premium,sandy,95.06719899622256,9062048.024456136
31689.60977965234,2,industrial,rural,basement,concrete,flat,0,1,standard,sandy,20.566427388853825,3662453.936796141
41518.318852855315,7,commercial,suburban,pile,wood,flat,1,0,premium,rocky,34.8952164516606,9888800.296967685
39281.74322243875,8,commercial,urban,pile,wood,mansard,1,0,economy,clay,51.79865142929838,5397286.522604493
14214.927860813283,19,infrastructure,urban,pile,glass,gable,0,0,economy,rocky,12.618078102726582,3247176.5844228603
47073.56839318061,15,industrial,suburban,slab,glass,flat,0,0,luxury,rocky,59.35758362989396,30429393.624072712
6655.119150828083,10,industrial,rural,slab,concrete,hip,1,1,standard,loamy,18.267852087473347,1131424.3066752797
43819.11412174703,1,commercial,rural,basement,brick,flat,0,0,luxury,loamy,92.33677202381607,12045208.769558035
48561.54235542862,6,industrial,suburban,pile,wood,flat,0,1,luxury,loamy,88.86761336138618,17552128.375601284
9269.099399519966,13,industrial,urban,basement,steel,hip,0,0,premium,loamy,54.44254281733264,4565562.528768882
36242.27017808737,14,industrial,suburban,slab,glass,flat,1,0,economy,clay,44.94763204110497,6695569.54769641
2494.133179510924,3,industrial,suburban,crawl_space,wood,mansard,1,1,economy,clay,10.260191213019343,263738.05880318844
20568.42984438817,11,commercial,suburban,basement,concrete,mansard,1,1,premium,sandy,82.33001981116452,6843529.290800173
26056.023310284865,3,residential,rural,slab,wood,flat,0,1,premium,rocky,37.93700986473656,4188204.480355278
29241.93868252689,19,commercial,rural,pile,wood,gable,0,0,standard,sandy,24.632403411187,5029263.514030426
46828.89378830369,10,infrastructure,urban,crawl_space,concrete,gable,0,1,economy,loamy,99.52980190102697,7556445.47007683
33776.40902106264,15,residential,urban,crawl_space,glass,flat,1,0,luxury,rocky,66.82974123270968,31603202.59444276
24323.258585352232,11,residential,suburban,crawl_space,glass,hip,0,0,luxury,loamy,7.386260835746317,13666155.295185504
40578.91429516152,15,residential,urban,pile,steel,mansard,0,0,standard,rocky,80.12957043338632,13348460.373323027
47551.37463724324,13,commercial,suburban,crawl_space,steel,mansard,0,0,economy,clay,75.04022926552554,6897275.538010595
1592.2743597733968,5,infrastructure,urban,slab,glass,mansard,1,1,premium,loamy,40.12002556164829,608731.177662555
49134.80297667391,4,commercial,suburban,basement,glass,flat,0,0,luxury,rocky,12.368925780381401,22025644.0177652
4763.5408836521765,13,infrastructure,rural,crawl_space,glass,mansard,1,1,economy,rocky,49.74448982487796,687083.1066918029
